Property_ID,Address,Value_2023,Link,area
R341293,"1722 STAR LIGHT CIR, CEDAR PARK, TX  78613","$471,864",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341293,"2,292 Sq. Ft"
R341294,"1720 STAR LIGHT CIR, CEDAR PARK, TX  78613","$538,820",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341294,"2,796 Sq. Ft"
R341295,"1718 STAR LIGHT CIR, CEDAR PARK, TX  78613","$570,431",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341295,"2,698 Sq. Ft"
R341296,"1716 STAR LIGHT CIR, CEDAR PARK, TX  78613","$398,288",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341296,"1,875 Sq. Ft"
R341297,"1714 STAR LIGHT CIR, CEDAR PARK, TX  78613","$451,646",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341297,"2,113 Sq. Ft"
R341298,"1712 STAR LIGHT CIR, CEDAR PARK, TX  78613","$549,087",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341298,"2,905 Sq. Ft"
R341299,"1710 STAR LIGHT CIR, CEDAR PARK, TX  78613","$551,886",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341299,"3,537 Sq. Ft"
R341300,"1708 STAR LIGHT CIR, CEDAR PARK, TX  78613","$543,622",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341300,"2,857 Sq. Ft"
R341301,"1706 STAR LIGHT CIR, CEDAR PARK, TX  78613","$560,755",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341301,"3,297 Sq. Ft"
R341302,"1501 STAR LIGHT CV, CEDAR PARK, TX  78613","$467,847",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341302,"1,951 Sq. Ft"
R341303,"1503 STAR LIGHT CV, CEDAR PARK, TX  78613","$527,074",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341303,"2,522 Sq. Ft"
R341304,"1504 STAR LIGHT CV, CEDAR PARK, TX  78613","$414,766",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341304,"1,886 Sq. Ft"
R341305,"1502 STAR LIGHT CV, CEDAR PARK, TX  78613","$432,222",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341305,"2,131 Sq. Ft"
R341306,"1500 STAR LIGHT CV, CEDAR PARK, TX  78613","$561,006",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341306,"2,883 Sq. Ft"
R341307,"1605 PAPER MOON DR, CEDAR PARK, TX  78613","$416,286",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341307,"1,951 Sq. Ft"
R341308,"1603 PAPER MOON DR, CEDAR PARK, TX  78613","$399,209",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341308,"1,880 Sq. Ft"
R341309,"1601 PAPER MOON DR, CEDAR PARK, TX  78613","$496,817",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341309,"2,113 Sq. Ft"
R341310,"1800 SUMMER RAIN DR, CEDAR PARK, TX  78613","$538,238",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341310,"2,602 Sq. Ft"
R341311,"1802 SUMMER RAIN DR, CEDAR PARK, TX  78613","$520,103",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341311,"2,581 Sq. Ft"
R341312,"1804 SUMMER RAIN DR, CEDAR PARK, TX  78613","$453,751",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341312,"2,048 Sq. Ft"
R341316,"SUNCHASE BLVD, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341316,-
R341317,"SUN CHASE BLVD, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341317,-
R341318,"1713 STAR LIGHT CIR, CEDAR PARK, TX  78613","$408,601",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341318,"1,827 Sq. Ft"
R341319,"1711 STAR LIGHT CIR, CEDAR PARK, TX  78613","$486,363",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341319,"2,512 Sq. Ft"
R341320,"1709 STAR LIGHT CIR, CEDAR PARK, TX  78613","$440,278",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341320,"1,946 Sq. Ft"
R341321,"1707 STAR LIGHT CIR, CEDAR PARK, TX  78613","$541,896",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341321,"2,781 Sq. Ft"
R341323,"1705 STAR LIGHT CIR, CEDAR PARK, TX  78613","$399,132",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341323,"1,884 Sq. Ft"
R341324,"1703 STAR LIGHT CIR, CEDAR PARK, TX  78613","$533,553",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341324,"2,948 Sq. Ft"
R341325,"1701 STAR LIGHT CIR, CEDAR PARK, TX  78613","$583,665",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341325,"3,183 Sq. Ft"
R341326,"1607 PAPER MOON DR, CEDAR PARK, TX  78613","$531,745",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341326,"2,714 Sq. Ft"
R341327,"1609 PAPER MOON DR, CEDAR PARK, TX  78613","$415,006",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341327,"1,910 Sq. Ft"
R341328,"1611 PAPER MOON DR, CEDAR PARK, TX  78613","$549,801",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341328,"3,566 Sq. Ft"
R341329,"1613 PAPER MOON DR, CEDAR PARK, TX  78613","$488,222",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341329,"2,368 Sq. Ft"
R341330,"1615 PAPER MOON DR, CEDAR PARK, TX  78613","$619,595",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341330,"3,279 Sq. Ft"
R341331,"1617 PAPER MOON DR, CEDAR PARK, TX  78613","$603,376",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341331,"3,536 Sq. Ft"
R341332,"1751 STAR LIGHT CIR, CEDAR PARK, TX  78613","$399,228",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341332,"1,896 Sq. Ft"
R341333,"1749 STAR LIGHT CIR, CEDAR PARK, TX  78613","$528,469",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341333,"2,450 Sq. Ft"
R341334,"1747 STAR LIGHT CIR, CEDAR PARK, TX  78613","$489,323",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341334,"2,592 Sq. Ft"
R341335,"1745 STAR LIGHT CIR, CEDAR PARK, TX  78613","$401,449",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341335,"1,830 Sq. Ft"
R341337,"1743 STAR LIGHT CIR, CEDAR PARK, TX  78613","$542,653",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341337,"2,698 Sq. Ft"
R341338,"1741 STAR LIGHT CIR, CEDAR PARK, TX  78613","$418,770",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341338,"1,900 Sq. Ft"
R341339,"1719 STAR LIGHT CIR, CEDAR PARK, TX  78613","$533,721",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341339,"2,850 Sq. Ft"
R341340,"1717 STAR LIGHT CIR, CEDAR PARK, TX  78613","$588,205",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341340,"3,245 Sq. Ft"
R341341,"1715 STAR LIGHT CIR, CEDAR PARK, TX  78613","$410,509",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341341,"1,975 Sq. Ft"
R341342,"1711 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$576,434",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341342,"3,066 Sq. Ft"
R341343,"1709 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$405,890",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341343,"1,748 Sq. Ft"
R341345,"1707 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$535,702",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341345,"2,818 Sq. Ft"
R341346,"1705 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$406,644",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341346,"1,914 Sq. Ft"
R341347,"1703 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$411,672",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341347,"1,951 Sq. Ft"
R341348,"1701 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$585,578",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341348,"2,397 Sq. Ft"
R341349,"AUTUMN FIRE DR, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341349,-
R341350,"SUN CHASE BLVD, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341350,-
R341692,"1801 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$548,442",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341692,"2,888 Sq. Ft"
R341693,"1803 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$415,249",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341693,"2,028 Sq. Ft"
R341694,"1805 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$587,051",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341694,"2,966 Sq. Ft"
R341695,"1807 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$407,658",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341695,"1,786 Sq. Ft"
R341696,"1809 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$395,554",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341696,"1,573 Sq. Ft"
R341697,"1811 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$390,284",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341697,"1,892 Sq. Ft"
R341698,"1813 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$410,908",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341698,"1,993 Sq. Ft"
R341699,"1815 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$449,828",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341699,"2,116 Sq. Ft"
R341700,"1901 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$386,654",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341700,"1,528 Sq. Ft"
R341701,"1903 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$396,104",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341701,"1,630 Sq. Ft"
R341702,"1906 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$446,156",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341702,"2,131 Sq. Ft"
R341703,"1904 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$408,443",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341703,"1,736 Sq. Ft"
R341704,"1902 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$523,948",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341704,"2,448 Sq. Ft"
R341705,"1900 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$574,684",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341705,"2,522 Sq. Ft"
R341706,"1818 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$589,304",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341706,"3,206 Sq. Ft"
R341707,"1816 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$478,570",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341707,"2,372 Sq. Ft"
R341708,"1814 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$456,506",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341708,"2,160 Sq. Ft"
R341710,"1812 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$498,889",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341710,"2,319 Sq. Ft"
R341711,"1810 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$553,403",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341711,"2,802 Sq. Ft"
R341712,"1808 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$589,669",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341712,"3,234 Sq. Ft"
R341713,"1806 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$514,406",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341713,"2,702 Sq. Ft"
R341714,"1804 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$400,147",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341714,"1,897 Sq. Ft"
R341715,"1802 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$591,509",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341715,"3,931 Sq. Ft"
R341716,"1800 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$553,616",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341716,"2,863 Sq. Ft"
R341717,"SUN CHASE BLVD, LEANDER, TX  78613",$520,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341717,-
R341718,"1801 FEATHER NEST DR, CEDAR PARK, TX  78613","$502,528",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341718,"2,632 Sq. Ft"
R341719,"1803 FEATHER NEST DR, CEDAR PARK, TX  78613","$473,936",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341719,"2,384 Sq. Ft"
R341720,"1805 FEATHER NEST DR, CEDAR PARK, TX  78613","$523,073",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341720,"2,526 Sq. Ft"
R341721,"1807 FEATHER NEST DR, CEDAR PARK, TX  78613","$425,735",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341721,"1,976 Sq. Ft"
R341722,"1809 FEATHER NEST DR, CEDAR PARK, TX  78613","$482,898",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341722,"2,366 Sq. Ft"
R341723,"1811 FEATHER NEST DR, CEDAR PARK, TX  78613","$543,612",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341723,"2,770 Sq. Ft"
R341724,"1813 FEATHER NEST DR, CEDAR PARK, TX  78613","$492,824",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341724,"2,198 Sq. Ft"
R341725,"1815 FEATHER NEST DR, CEDAR PARK, TX  78613","$489,167",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341725,"2,307 Sq. Ft"
R341727,"1817 FEATHER NEST DR, CEDAR PARK, TX  78613","$407,786",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341727,"1,786 Sq. Ft"
R341728,"1819 FEATHER NEST DR, CEDAR PARK, TX  78613","$457,754",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341728,"2,260 Sq. Ft"
R341729,"1821 FEATHER NEST DR, CEDAR PARK, TX  78613","$581,189",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341729,"3,128 Sq. Ft"
R341731,"1820 FEATHER NEST DR, CEDAR PARK, TX  78613","$531,403",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341731,"2,770 Sq. Ft"
R341732,"1818 FEATHER NEST DR, CEDAR PARK, TX  78613","$465,089",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341732,"2,337 Sq. Ft"
R341733,"1816 FEATHER NEST DR, CEDAR PARK, TX  78613","$629,988",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341733,"3,233 Sq. Ft"
R341735,"1814 FEATHER NEST DR, CEDAR PARK, TX  78613","$546,366",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341735,"2,813 Sq. Ft"
R341736,"1812 FEATHER NEST DR, CEDAR PARK, TX  78613","$388,655",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341736,"1,526 Sq. Ft"
R341737,"1810 FEATHER NEST DR, CEDAR PARK, TX  78613","$465,324",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341737,"1,681 Sq. Ft"
R341738,"1808 FEATHER NEST DR, CEDAR PARK, TX  78613","$396,782",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341738,"1,630 Sq. Ft"
R341739,"1806 FEATHER NEST DR, CEDAR PARK, TX  78613","$460,131",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341739,"2,333 Sq. Ft"
R341740,"1801 BOW RIDGE CV, CEDAR PARK, TX  78613","$396,104",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341740,"1,630 Sq. Ft"
R341741,"1803 BOW RIDGE CV, CEDAR PARK, TX  78613","$385,789",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341741,"1,528 Sq. Ft"
R341742,"1805 BOW RIDGE CV, CEDAR PARK, TX  78613","$398,990",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341742,"1,570 Sq. Ft"
R341743,"1807 BOW RIDGE CV, CEDAR PARK, TX  78613","$567,120",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341743,"3,430 Sq. Ft"
R341744,"1806 BOW RIDGE CV, CEDAR PARK, TX  78613","$391,072",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341744,"1,528 Sq. Ft"
R341745,"1804 BOW RIDGE CV, CEDAR PARK, TX  78613","$515,289",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341745,"2,336 Sq. Ft"
R341746,"1802 BOW RIDGE CV, CEDAR PARK, TX  78613","$511,885",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341746,"2,150 Sq. Ft"
R341747,"1800 BOW RIDGE CV, CEDAR PARK, TX  78613","$640,146",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341747,"3,203 Sq. Ft"
R341748,"1715 BOW RIDGE DR, CEDAR PARK, TX  78613","$577,088",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341748,"3,078 Sq. Ft"
R341749,"1717 BOW RIDGE DR, CEDAR PARK, TX  78613","$413,707",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341749,"1,528 Sq. Ft"
R341750,"1720 BOW RIDGE DR, CEDAR PARK, TX  78613","$399,740",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341750,"1,630 Sq. Ft"
R341751,"1718 BOW RIDGE DR, CEDAR PARK, TX  78613","$570,773",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341751,"2,908 Sq. Ft"
R341752,"1716 BOW RIDGE DR, CEDAR PARK, TX  78613","$546,476",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341752,"2,884 Sq. Ft"
R341753,"1714 BOW RIDGE DR, CEDAR PARK, TX  78613","$518,834",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341753,"2,745 Sq. Ft"
R341754,"1712 BOW RIDGE DR, CEDAR PARK, TX  78613","$445,720",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341754,"2,167 Sq. Ft"
R341755,"1710 BOW RIDGE DR, CEDAR PARK, TX  78613","$474,428",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341755,"2,401 Sq. Ft"
R341756,"1708 BOW RIDGE DR, CEDAR PARK, TX  78613","$533,877",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341756,"2,836 Sq. Ft"
R341757,"1706 BOW RIDGE DR, CEDAR PARK, TX  78613","$557,937",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341757,"2,665 Sq. Ft"
R341758,"1704 BOW RIDGE DR, CEDAR PARK, TX  78613","$407,916",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341758,"1,835 Sq. Ft"
R341759,"1702 BOW RIDGE DR, CEDAR PARK, TX  78613","$533,118",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341759,"2,495 Sq. Ft"
R341760,"1700 BOW RIDGE DR, CEDAR PARK, TX  78613","$517,163",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R341760,"2,679 Sq. Ft"
R344726,"2010 BENT BOW CV, CEDAR PARK, TX  78613","$555,958",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R344726,"3,130 Sq. Ft"
R344732,"2215 BENT BOW DR, CEDAR PARK, TX  78613","$488,957",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R344732,"2,312 Sq. Ft"
R345336,"2222 HEATHER DR, CEDAR PARK, TX  78613","$99,000",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R345336,-
R345348,"2220 HEATHER DR, CEDAR PARK, TX  78613","$472,351",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R345348,"1,803 Sq. Ft"
R352441,"2216 BENT BOW DR, CEDAR PARK, TX  78613","$409,247",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R352441,"1,604 Sq. Ft"
R359236,"1905 CLAY LN, CEDAR PARK, TX  78613","$429,427",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359236,"1,994 Sq. Ft"
R359316,"2002 AUTUMN FIRE DR, CEDAR PARK, TX  78613","$418,646",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359316,"1,913 Sq. Ft"
R359317,"SUN CHASE BLVD, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359317,-
R359737,"1710 DEL NORTE CV, CEDAR PARK, TX  78613","$567,273",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359737,"3,734 Sq. Ft"
R359738,"1708 DEL NORTE CV, CEDAR PARK, TX  78613","$581,474",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359738,"3,297 Sq. Ft"
R359739,"1706 DEL NORTE CV, CEDAR PARK, TX  78613","$452,053",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359739,"2,172 Sq. Ft"
R359740,"1704 DEL NORTE CV, CEDAR PARK, TX  78613","$417,365",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359740,"1,672 Sq. Ft"
R359741,"1702 DEL NORTE CV, CEDAR PARK, TX  78613","$451,585",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359741,"2,277 Sq. Ft"
R359742,"1700 DEL NORTE CV, CEDAR PARK, TX  78613","$565,188",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359742,"3,336 Sq. Ft"
R359743,"1701 DEL NORTE CV, CEDAR PARK, TX  78613","$561,253",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359743,"2,684 Sq. Ft"
R359744,"1703 DEL NORTE CV, CEDAR PARK, TX  78613","$446,270",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359744,"2,079 Sq. Ft"
R359745,"1705 DEL NORTE CV, CEDAR PARK, TX  78613","$569,604",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359745,"2,849 Sq. Ft"
R359746,"1707 DEL NORTE CV, CEDAR PARK, TX  78613","$572,726",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359746,"2,490 Sq. Ft"
R359747,"1709 DEL NORTE CV, CEDAR PARK, TX  78613","$495,794",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359747,"2,681 Sq. Ft"
R359748,"1711 DEL NORTE CV, CEDAR PARK, TX  78613","$512,160",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359748,"2,422 Sq. Ft"
R359749,"SUN CHASE BLVD, CEDAR PARK, TX  78613",$300,https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359749,-
R359750,"1710 CHINATI CT, CEDAR PARK, TX  78613","$422,280",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359750,"1,959 Sq. Ft"
R359751,"1708 CHINATI CT, CEDAR PARK, TX  78613","$530,793",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359751,"2,355 Sq. Ft"
R359752,"1706 CHINATI CT, CEDAR PARK, TX  78613","$558,747",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359752,"2,480 Sq. Ft"
R359753,"1704 CHINATI CT, CEDAR PARK, TX  78613","$372,320",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359753,"1,517 Sq. Ft"
R359754,"1702 CHINATI CT, CEDAR PARK, TX  78613","$490,996",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359754,"2,439 Sq. Ft"
R359755,"1700 CHINATI CT, CEDAR PARK, TX  78613","$688,895",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359755,"4,372 Sq. Ft"
R359756,"1701 CHINATI CT, CEDAR PARK, TX  78613","$637,896",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R359756,"3,684 Sq. Ft"
